Date,Category,Count
03/21/2025,Jogger,834
03/21/2025,Lodgy,209
03/21/2025,Logan,591
03/22/2025,Dokker,377
03/22/2025,Duster,999
03/22/2025,Jogger,784
03/22/2025,Lodgy,201
03/22/2025,Logan,633
03/23/2025,Dokker,234
03/23/2025,Duster,553
03/23/2025,Jogger,452
03/23/2025,Lodgy,131
03/23/2025,Logan,391
03/24/2025,Dokker,290
03/24/2025,Duster,781
03/24/2025,Jogger,638
03/24/2025,Lodgy,157
03/24/2025,Logan,503
